Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
mmann@moore.com,Lake Elizabeth,Green,31.465484349273755,9.633153028283056,40.72835167259658,6.068610521531319,1647.5947777208266
russell87@yahoo.com,Bradborough,Blue,32.01390351871241,14.592980666217485,34.23896422326296,6.356897680517834,1679.6187482394782
davidbecker@hubbard.com,Lauraburgh,Pink,32.30061817550562,13.097587968136173,40.83874695239655,6.328417757443273,1738.5660497797205
xblankenship@hotmail.com,Starkberg,Red,31.19160638520285,11.426017400410048,33.53554055208707,5.90048731500313,1635.284870328605
barnesheather@dougherty.com,Rachelland,Pink,32.87410516136213,12.71619326267455,33.78354694543267,5.797766812124279,1620.5959977292036
barbara86@hotmail.com,North Linda,Red,33.661657930333355,18.750928477910062,37.506032204607045,5.573342812743035,1701.9231684291897
nwilson@cohen.net,West Adamborough,Blue,33.85590051421007,12.790653630876989,36.90869162056548,1.9407031192714355,1474.8411914861674
thernandez@hotmail.com,South Justinborough,Green,31.383057423997176,12.660663354141224,38.98719720944482,2.612816508712703,1469.7385701488804
erikross@gmail.com,Kevinport,Yellow,31.78735613062161,14.218125362515101,34.59673671261772,3.321379491940322,1538.0507386453792
osmith@stevens-jones.com,Youngville,Yellow,34.70183426922744,12.06206771268086,36.06605850806676,3.4087741598257457,1556.557823181082
meyerholly@ortiz.com,Barkerfurt,Red,31.782545732466673,10.91501534209462,36.89510018866011,8.517078719244685,1774.3430538043385
thompsonandrew@hotmail.com,Bradleyview,Pink,34.64838271807744,15.30808718329192,38.34351835856282,8.349561877030979,1858.2018458822865
tbrown@mcneil-walker.net,Davidmouth,Pink,31.535071226799296,9.621305549521896,38.1376466403317,4.322181582946693,1533.4993356527496
lroberson@miller-jensen.com,North Kathytown,Red,33.753992050247085,12.58635355509094,38.976015738665964,2.1918086161815475,1501.2122163922083
anthonybutler@hotmail.com,Beckerchester,Blue,34.5047033507955,12.370404562795645,40.19415849678189,1.3619690073004582,1435.8017975184664
ugregory@yahoo.com,Mcclainmouth,Red,27.70062743112488,10.833962644625506,36.69185321868135,5.441694202414144,1447.240015653387
sandra68@greene-walton.net,Williamsshire,Blue,34.73693393065789,9.86429822745703,40.688734041118416,5.684724888877303,1656.6194340246543
bryanwhite@cardenas.com,Melissamouth,Green,35.6081422791959,12.245022826247096,36.61224457421591,5.548171471680553,1692.2094873743042
sydneyjohnston@smith.info,Ericton,Green,32.382171085414726,13.232437820364828,37.32354806593865,5.152752396284333,1668.4889615929462
hannah24@hotmail.com,Bassburgh,Red,33.69147678896685,14.595065238223757,37.90294243612586,2.891464265139519,1570.5057987766347
kevin21@gmail.com,Lake Patriciaside,Green,31.321755184388024,10.957153685088599,37.14422067908652,4.864916188021169,1538.2988021310325
jasondavis@kline-holmes.net,West Robertchester,Pink,33.726961072341126,10.931092224647605,38.840245152931445,6.860391922108762,1739.4383777862586
sarahstewart@hotmail.com,Christinetown,Blue,37.92209956122824,15.552256935230265,37.87905079876251,1.2460723192121312,1648.9629671185526
usmith@yahoo.com,South Deniseton,Yellow,28.60652847949907,11.564290254228462,33.291462691514134,2.5787218643289833,1274.3948152706514
cbrown@gmail.com,New Cassandraborough,Yellow,31.998576946382222,11.832289146454501,32.81854798825396,3.7849120842896142,1496.1316676216843
rachael17@hotmail.com,West Emilyberg,Green,34.59350873103563,14.937638818019916,37.81970499009584,6.104909381087761,1713.2621362987552
xpierce@hotmail.com,Rodgersburgh,Blue,35.52316658831003,9.207813484479404,34.825264962009655,2.999431708078329,1567.4138003983503
ritterhector@cabrera.com,Port Cathy,Pink,30.235155262243794,10.097376383824074,38.17318146159299,6.9389053798864175,1639.968898439042
michaelcox@baker.com,South Jeremyland,Yellow,31.723618534867118,15.28393800680633,32.887633887172505,5.117271721941776,1551.171924577946
jessicamartinez@hotmail.com,Hillstad,Pink,31.839364223123493,11.296937983938973,36.77877869951396,3.2677758139914204,1488.8282750560002
yallen@baker.biz,East Sally,Pink,31.694008403712555,11.43210187600688,35.183050873873555,4.5846971329781425,1540.8922983828515
onelson@yahoo.com,Morganchester,Yellow,32.767650821113364,11.600402288287142,38.221135511854115,5.073505194522715,1654.177807502177
tony50@yahoo.com,Lake Ginamouth,Yellow,30.142618073295644,11.859569889443032,34.08335429762797,4.644848251923194,1518.5717786821738
lisa37@yahoo.com,Sellersburgh,Green,32.490949204020225,11.581533230312507,38.34017307309103,5.874364515100256,1658.1690871237745
lanechristopher@petty.biz,East Edward,Blue,31.127702206275245,12.784966390218411,39.664310754216345,5.248227808626709,1613.164238091198
jessicarobinson@hart-lane.info,South Holly,Red,32.86229019718747,15.005539643856817,38.13727999209972,0.8452926595887078,1479.5360774345074
jamie46@williams.net,South Anne,Blue,31.58974004599422,10.892948217335801,37.77153254273059,5.277590153902489,1617.078491191782
psalazar@collins.org,Arroyofurt,Red,32.66192656654822,11.317768645594844,39.39203185227572,3.7844245260278564,1536.82555998273
qsnyder@mahoney.biz,Annville,Yellow,30.927125268847867,12.564100919955864,39.073546271438296,4.924212014687877,1600.1075782233017
ugarcia@gmail.com,Millsshire,Pink,34.90540122858547,15.643081556734572,32.34704545073998,5.03343359433017,1644.333965190665
qcruz@moran.com,Parsonschester,Blue,32.34880677657538,11.909060340508994,39.69383031836063,3.144054640874363,1556.8102202959212
rollinsjames@gmail.com,Austinmouth,Pink,33.02765550614184,10.701934596543813,40.83811616723179,3.4100201614190313,1570.8474310559895
carrollandrew@fowler-clark.biz,South Brandon,Blue,32.70836114189827,8.461158687981825,38.454554372573504,4.733228209298035,1548.6090817150437
ithompson@knight.biz,Crawfordview,Orange,33.014464437286804,10.97807859153111,33.55329942490195,4.0097485256558265,1535.319017799236
jordansalas@olson-fuller.org,Marissaborough,Blue,33.004385144453956,10.764853948495915,33.90784150739,5.740502631200936,1599.2965749155512
tammyfitzgerald@kelly.com,West Jessicachester,Pink,34.610276721258636,10.11677696598838,31.41608253800208,6.848334827273665,1620.7325927069917
gordonscott@lucas-clark.biz,Lake Robert,Orange,32.42786620159968,12.640674925264635,39.611622115447446,5.753594744856679,1707.8732990275432
carol66@santiago.biz,Margaretland,Green,31.560412928684595,11.97403873577904,40.24548599840837,5.870029835173014,1605.437019027452
xandrews@huerta.info,Savannahbury,Yellow,33.083430578775264,15.35207371205022,38.110357377323304,3.3475984455677086,1540.785639701717
lucaskelsey@lozano.org,Heidihaven,Green,31.774191576587498,12.930848290075247,38.97605186855678,5.410631760351413,1643.3425258056293
curtisheidi@benton-cox.biz,Oneillview,Green,32.85017284310004,14.51710958933678,36.222225108037804,7.4239399145425855,1753.4385817844015
carterjason@hotmail.com,Angelaberg,Blue,30.89594546154642,12.1575579655873,38.32290134569243,3.0069424028801626,1466.1610350948686
tshah@hotmail.com,Moraleschester,Yellow,35.09956494475251,10.74311589810047,36.90951495826251,2.545340337176247,1536.6007840008224
deborahallen@stokes.org,Port Kennethside,Orange,31.438934483634213,13.737762027369559,37.65592061297039,5.237578983323013,1609.3916678033033
brianmoss@leonard-sampson.info,Lake Caitlyn,Blue,35.398807285750635,10.242280091478293,37.578299786648806,8.513914913058965,1801.0122305744828
buchananrachel@yahoo.com,Timothyton,Red,32.87774854879924,14.814901113493706,38.690776900098086,2.2414270112751495,1543.2384797159223
hollowaycindy@porter.biz,Lambside,Blue,34.712306377484616,11.00437331829806,34.72709686507445,3.257791702794524,1561.5508048750698
danieljacqueline@mcdonald.org,Barryville,Orange,31.465376068625346,13.980707343987202,33.92375092551529,2.8189653927439675,1470.5254504873024
erin46@yahoo.com,Barrettfort,Pink,29.06630982359835,13.252527721073548,40.594304674094545,4.238329944344739,1513.8300179490323
krystalroberson@porter.org,Anthonybury,Blue,29.702380243206978,10.557857837348177,39.67685426515061,8.053319286598128,1700.5478006577532
oconway@yahoo.com,Rodriguezchester,Red,38.00580467045898,14.921085959590059,38.597927970110774,5.371806651471763,1811.155393433396
christiansimon@yahoo.com,East Nicole,Blue,31.804119403975964,16.340923471985153,37.18068158576566,3.842828783464496,1598.9009295674052
sara44@gmail.com,East Ryan,Orange,35.19231612576331,11.001272998167742,34.49134949246489,4.675804927892015,1587.5047675707247
jameshouse@patel-harding.net,New Jocelynport,Red,30.404487426310368,11.19095553049539,38.15342403955072,4.531606205748101,1476.7720728885195
micheal49@rivera.com,Michaelmouth,Yellow,33.35770944726584,12.637414118387971,34.71932966972215,7.034643134028048,1738.545377724214
mary50@skinner.com,West Joanshire,Orange,33.6968144358573,14.235324024630682,39.58709466470986,1.3286997916270344,1514.6389871850463
tony99@gmail.com,Alexisland,Blue,38.67282402220274,14.948920850528653,33.857264413780186,4.044737298138119,1719.07078571922
bryce46@dawson.com,Lopeztown,Red,32.364282522461636,11.783529476820304,37.0009785707297,3.4566334345388112,1531.6232688916473
williamsnicholas@petersen.net,Port Christinehaven,Orange,31.577463901817513,12.775704683810064,38.616422816215945,4.889554349918778,1565.1160856215565
barkerjacob@rodriguez-gutierrez.org,North Patricia,Yellow,33.701867218701295,11.796279112514389,38.04307526043481,5.303699727089063,1632.7575087317296
zoneal@hotmail.com,Amandafort,Pink,31.15047482606109,11.674127317419387,39.40248513639368,4.735053519472062,1582.7695791339804
shahdawn@navarro.com,Whitakerport,Green,33.819153778628426,11.436759161720815,34.668361441515174,4.020214617750387,1537.0979672406338
rodriguezkyle@yahoo.com,East Patriciatown,Red,32.89302309079103,9.7729222189287,38.50612554119704,6.420853246943327,1644.752256078368
maystephanie@gmail.com,Wellsside,Pink,31.49236469116333,14.226337685764125,36.20177179488608,4.262136797706868,1467.2672230688231
david63@hotmail.com,South Joshuastad,Yellow,33.98876786764249,12.703926879867067,37.364173785838005,4.664797639472439,1620.819496644323
brian13@hotmail.com,East Melissaside,Pink,33.21664273870818,15.55168377139636,32.331667621425716,4.524298285366699,1586.199679597371
fhernandez@scott.com,East Veronicaberg,Blue,34.52064087808652,14.14861052813759,39.63714672479398,6.225771390255992,1769.5367466868565
whiteashley@hotmail.com,Pamelaborough,Green,36.304906747678984,11.699641740448282,34.500254723968624,3.116747125071065,1578.8852254013257
anthonyashlee@yahoo.com,North Robert,Red,31.996713842323757,10.217506232289242,37.791805117810085,4.36116585271694,1531.836314297636
vickie74@martin.com,Jacksonville,Orange,32.17698391250636,16.23476363930207,40.37371620867541,1.3936162016775806,1484.0702086357765
qcastillo@yahoo.com,North Ashlee,Yellow,30.308705160817553,9.102914123586695,42.52445670323022,4.6484946592018535,1517.2950244939386
hancockshelley@gmail.com,New Mathew,Green,34.04206054919488,11.81623108604435,38.9307586468684,6.1805451572511085,1732.251469010664
hensleycharles@gmail.com,Michaelstad,Yellow,31.71049690507908,11.847447565763094,38.4003292572271,6.414765557975216,1669.8324930062308
nicole28@cole.com,Port Adriana,Pink,33.6910559663335,11.205837368555155,39.16678219183343,5.381765608358369,1625.0063014483524
fergusonjames@anderson.info,Justinhaven,Yellow,35.33094644113326,10.797300420597761,35.778967282650825,5.537530622538599,1682.8985220472682
robert49@rogers-rios.biz,Ericville,Yellow,31.631203131252335,10.057484930493386,37.00970583610819,5.313260349519548,1605.3333079211066
lsnyder@hughes-gay.com,North Charles,Pink,32.05143438659811,11.048852150381151,39.15669967739043,6.439563438988691,1662.3282611227285
shawnrobinson@anderson.com,Cathyfurt,Pink,35.02902533143977,12.397605639493191,36.46850027230688,7.868128415982123,1833.3831359045025
jasmine80@hotmail.com,Singhtown,Green,34.41484566670455,13.111389694289686,32.29663557790087,4.283109667808187,1622.4528284558405
daniel43@foster.com,Jilltown,Red,34.202967158629725,11.450074166963393,40.098088996961536,2.8986935230170694,1515.2678354086872
gordonconnie@phillips.com,Matthewbury,Pink,32.217226268293494,11.43962858826091,38.77779943014803,3.081056390482274,1523.2242273397262
kimberly42@harris.com,Jacobsberg,Green,30.127860738459383,10.415181556083722,34.11289677481388,2.7988664577178657,1375.4630089525317
victoriaharris@russell.com,Kristenmouth,Yellow,31.57633224313073,12.835087488994315,34.08228025111233,5.6553010304049955,1601.2734448153817
austin72@gordon-barron.com,Nicoleton,Yellow,30.98103897022603,12.5962149861871,37.81406864205537,8.094259336372707,1711.841991669765
barrymaria@tate.com,West Michaelton,Orange,34.16309262810763,13.259072116361244,45.99952925585887,5.5979136293032425,1758.8210956812297
mason97@yahoo.com,West Joannaland,Blue,33.56904307324085,11.417560038458232,37.14846904026865,3.4815988499772432,1521.126176378942
carol54@hotmail.com,Guerramouth,Pink,31.80276615030847,10.67857281411256,35.58006615880116,5.734789202038911,1574.0031263235146
jamesmarshall@roy-spence.biz,East Kirk,Green,32.14424894360896,12.460901730329136,32.47926139089556,4.1703042924769855,1487.3754830799717
ambererickson@gmail.com,Allenburgh,Orange,33.95129931781761,13.541135051019152,37.89761257423761,6.639947056179343,1758.499613538817
maddenheather@hotmail.com,North Laurenbury,Green,32.36133773298831,10.725823276481062,38.68939374149368,4.371504318936742,1598.7202517493515
shannon96@yahoo.com,Susanport,Red,31.837706582845787,11.244837825385869,36.12861746539224,5.022401958992974,1537.845205503548
stephanie12@gmail.com,West Michealshire,Orange,36.95718225798834,10.050708251362074,36.59243439874987,2.106675332739676,1594.9058150815843
vvelasquez@orozco.com,Colleenshire,Green,31.900751610669072,10.156433905683919,36.250195694322954,4.291965237736884,1504.5842784661547
mwalker@gmail.com,West Laura,Pink,34.33727935863914,11.406608683559405,34.49904455664535,1.409537264471675,1437.5650700598812
jonathanjones@townsend-evans.com,East Timothychester,Green,33.78515135377679,10.817368996760402,34.58355369616161,4.324120197997464,1544.3630705657552
kelly63@ryan-rodriguez.com,Annefurt,Blue,29.95348813698966,14.100833354476478,30.11992834441434,3.403823699643411,1455.740832675803
lindsay46@yahoo.com,Leonshire,Yellow,31.642012233060992,12.559918933735887,34.30580309123529,7.2468917031456845,1684.5221280091778
kim75@rocha-phillips.com,Daveville,Yellow,34.6382434134894,15.030278505422693,37.98388769480678,5.853909610371163,1748.5611144807744
mathewscynthia@dunn-marshall.com,Port Andreahaven,Orange,32.73703442815661,15.050471278194063,34.64077157000821,4.0404538326246415,1554.852714568039
andrewjohnson@yahoo.com,North Angela,Green,30.07012084194596,12.530375251151433,38.051022659614695,4.53286142667325,1539.9947918111545
ahamilton@ramirez.com,Lake Brenthaven,Green,33.788976390911515,8.492360993567551,32.70794710087739,6.573105771890908,1655.6425770073076
mendozamark@phillips-henderson.com,North Michael,Green,31.83539070965309,13.29676795798487,37.93229793532217,1.4865031922560696,1426.5720638958126
oellis@nguyen-hahn.net,Garciafort,Green,33.871784350956766,14.788354396824339,35.46682035645266,4.852137119457461,1658.5337038755727
jonathan26@yahoo.com,Derekland,Blue,38.37554931501086,13.764917720187759,35.36014662386999,2.961813388340433,1652.6461847989058
wmoore@hotmail.com,Port Gregorymouth,Pink,33.76487813994612,13.197501923994347,40.26966743075831,6.468406093008023,1772.6049717607232
nancy30@gmail.com,Jessicatown,Blue,34.22434603253448,12.004098772473702,31.147155741898366,3.774349793232707,1491.1832080923155
erichill@hartman-clay.com,Miguelton,Blue,32.4920109418924,10.143956022949741,38.380798358195,4.652345725324111,1555.2734230965532
fordkyle@price.com,Petersonburgh,Blue,30.760824684624907,13.751131486866667,38.97443758924219,5.52236379815729,1598.219603021291
pmccall@holt-andersen.info,Justinbury,Yellow,35.04784983971818,12.109471965252306,36.198695967496015,6.569804801390309,1743.2808922553231
nwoods@hotmail.com,North Sabrinaview,Blue,31.788321428047432,13.124382551045263,33.46251978237123,5.383960371840144,1533.280459345541
andrewmccarthy@gross.info,East Alexis,Green,32.54163659811022,11.325817213590254,37.17282263974593,7.6734987028922,1685.5770741322362
kristin37@yahoo.com,Lake Shawnbury,Blue,36.586951071281185,16.498740300843867,35.84552071046918,3.51764020349561,1730.9237468393878
chuff@hotmail.com,Port Henrytown,Green,32.32458448260397,12.978084500465876,39.58471577883195,4.779724207280704,1606.0765691558468
coxheather@cook-coleman.biz,Briggsfort,Orange,35.43065626361575,11.740367991080586,39.173979020233915,4.545645426364059,1620.5263074821419
reginadavis@gmail.com,Choibury,Pink,33.77495623585087,10.227320230516685,36.9999944620092,1.814429438590083,1461.2318485864123
nwatson@hotmail.com,Port Michaelberg,Yellow,31.893817921226944,9.702617616346762,34.32799648157454,3.654410317518291,1523.1766986056696
manderson@hotmail.com,North Danielchester,Pink,33.68281462685278,13.741345025243607,36.6982115159371,4.737898243826016,1645.4149986743848
christina08@welch-logan.com,South Thomas,Orange,31.56715730131178,11.335509845231199,37.36711070259077,-0.09967697954095378,1310.6358178611674
dsmith@kelley.com,Curtisville,Pink,34.809450218481494,11.600169472007487,36.661822921307625,2.7167286186714943,1547.1908687104062
taylorellen@dickerson.net,West Richardport,Yellow,35.49418765667812,11.41432324372304,36.39818675382149,4.552971754820942,1662.196019251151
jacksonjeffrey@perez.biz,Nathanchester,Green,33.09801425783763,10.315868029471167,35.48042826858075,3.4094428438332454,1495.150371952494
taylordaniel@boyd.com,Woodwardborough,Orange,35.684952853538526,11.919614419933799,33.83536851409909,4.459970327281007,1621.5124533832427
jennifer94@yahoo.com,Taylorbury,Orange,33.32014749470818,12.612781618742375,36.408985879842255,7.510259035666126,1761.587358376651
shafferjennifer@gmail.com,Kimberlyton,Green,34.829026196068206,10.486788776617152,37.338006198102676,3.779301876876122,1588.728175550621
james03@gmail.com,Frankchester,Green,38.9023931958892,13.163854138571459,37.193408912344125,4.114846767336805,1654.7968335060427
michael27@lopez-adams.com,Joelchester,Yellow,37.95023149159712,10.052986588252953,36.88910756293034,3.105674993320976,1641.813522076309
brianhardy@hotmail.com,West Johnfort,Blue,32.634895674661,11.618015861935218,32.23027673354905,7.219724430537575,1703.1335748871297
sarahescobar@freeman-frost.net,West Billyborough,Red,33.58701003888394,13.22921484631157,35.01515236721458,3.863071787571694,1571.4079010513192
edward54@torres-johnson.org,Zacharytown,Blue,30.89208804252089,12.472678797601759,39.98215660644932,5.758587769433967,1655.9259809070247
amanda99@gmail.com,North Adriennechester,Blue,34.59729121757483,9.217476023677394,38.75076591173948,3.9326947502376255,1567.8744848392337
jennifer84@hotmail.com,Tiffanyborough,Pink,33.77843351393755,6.927483836603265,36.598318258803516,4.711390543757697,1551.715623954132
irowe@thomas-abbott.com,Frankview,Red,31.451962294450237,13.633947519238598,37.17528152850464,5.800522707834342,1626.0979849594307
vcruz@hotmail.com,Lake Peter,Green,35.37369698318627,13.880435911177235,34.20864624933069,3.1152422255368073,1581.4943821033773
troy85@yahoo.com,Katrinahaven,Blue,32.468780780786254,13.374743135351668,34.319325046489325,4.602244306918365,1544.2081958727897
gary19@hotmail.com,Justinshire,Yellow,31.958184019468206,12.045500701556321,35.26312439701886,4.479288296473495,1574.7470051454166
bbaker@sanchez.com,Cartertown,Blue,33.79899262113535,12.003943408537959,36.211624031082636,3.423422342599867,1577.125450723793
angelagrant@hotmail.com,East Susan,Green,32.06985459294798,12.286707630423574,35.653647336869334,4.6097475468059566,1612.4031944959988
juanquinn@yahoo.com,Goldenborough,Blue,32.936640946075755,13.670435262440321,37.34175991538837,7.568298772219119,1777.8006990720332
christophermartinez@hotmail.com,Nelsonmouth,Orange,36.49250142546388,12.233055639557183,37.13007550632379,5.854735304189514,1744.969966157381
erica00@sanchez.com,Lake Jacquelineshire,Pink,31.770630488565565,13.24794501501377,37.5245739755125,3.4314455827109693,1528.4445059211737
lisa43@jimenez.info,Kathleenberg,Pink,34.35081896534164,15.128524595568624,32.179061972989246,5.6503695326486785,1697.606441844501
csmall@gmail.com,Adamside,Blue,31.833001675940643,10.565897452902595,43.40357770761412,5.565706492853554,1647.4788183651492
lori43@johnson.org,Lake Davidfort,Pink,31.053616986070175,12.129274223,37.7272434641583,3.0615136239359235,1511.7034363838925
brownjoshua@gomez.com,East April,Yellow,32.836901775556804,10.783221348419254,36.09872679389848,4.515624532481267,1595.979735049693
sydney73@yahoo.com,North Brendaton,Red,38.36885356499147,11.71301203234279,35.992237583774,4.382217573766923,1641.8290014049353
wmckinney@gmail.com,Williamsbury,Blue,34.563251454359744,12.297573497844484,36.99073161320558,3.90089770441784,1598.7585248708335
jacob04@campbell-chavez.com,North Barryland,Yellow,33.924105269798694,10.740730754656576,35.81763199256382,6.330389226960375,1671.3651681213594
halvarado@gmail.com,Lake Davidmouth,Orange,31.9508959674297,9.251868004696258,35.07799858015738,2.423197025671564,1367.2038691885955
qrichardson@yahoo.com,Davidtown,Yellow,32.23083409911948,9.886939000173296,36.792436367511385,1.711891537895232,1427.752976469335
christina55@cohen.com,Davidburgh,Yellow,30.033045546981185,13.38710629362528,39.12793969731528,6.386107295354061,1646.2109147197068
david25@hotmail.com,East Mark,Orange,36.59007196757325,11.163346675589457,36.76892319177922,3.28506376402111,1596.7126753001023
milleranthony@wright.net,Aimeechester,Green,33.53782174240114,12.062571238540853,37.45228897175643,6.544542033003774,1700.2455079194915
brandon07@williams.biz,North Tylerview,Blue,33.36389837936627,12.5989224591478,39.46070979257691,3.7916631688668945,1602.7530550544993
carmencruz@peters.com,East Leslie,Blue,33.407695066247584,14.314499160857395,39.03029282374767,3.594646714604547,1603.3264385485809
kward@gmail.com,Port Jacobmouth,Blue,37.180298930326046,11.932366523707014,41.23885191245699,5.899792486895976,1842.950103751503
prodgers@jones-rodriguez.biz,Lake Elizabethport,Red,33.59900101887222,12.992847087861852,33.19646428748423,5.799709709149386,1703.7684927180148
wallaceelizabeth@davis.com,New Gregoryport,Yellow,32.61493431590941,10.23586770549673,34.70577534784049,4.060832276635414,1476.338618653353
mgarrison@moore.com,Katherineland,Blue,36.59822307898403,12.178305224290996,34.847198605912695,6.145580890206917,1746.8972106014583
whitejustin@sheppard-parsons.com,Port Bettybury,Pink,32.74068977929998,10.544749079638335,32.620428092114764,4.036582809520573,1494.398453686916
ble@yahoo.com,Nathanielville,Green,29.616831792525026,12.217588557981152,35.053587120525584,5.863809334488355,1568.5813897820724
fjennings@patterson.com,West John,Orange,29.945987092185177,12.755135875693952,38.666236116884996,4.562032900103425,1519.1788983660222
xduncan@sanchez.com,East Ryan,Orange,32.616580382743315,12.03166451269394,40.428643020733475,5.035113040939495,1683.7771639298446
odomkeith@gutierrez.com,East Brendaborough,Red,33.583277416099534,11.653628020339116,37.96929382396304,4.842727376376746,1667.352232473219
harold77@owens-kelley.com,Josephberg,Orange,34.6438910878248,13.038283476088223,41.715918528581035,2.449611277169209,1595.7196577070665
rebeccahobbs@hotmail.com,Raymondview,Green,31.163395538061692,11.693559604484188,34.93804423887395,4.033792055347221,1484.8392434299496
leejohn@yahoo.com,Lake Joyceport,Yellow,32.54948263569281,11.671796642533629,38.981182976756806,3.621977596393011,1521.3213512855548
chad60@yahoo.com,Port Christinaview,Orange,31.380699899610036,10.394253790698023,38.668221238773796,6.62818680721565,1686.7705609980158
hallsara@hotmail.com,Lake Nicole,Orange,35.22742811499725,13.511630712712893,37.48251412016077,2.7933090477302214,1547.5714169162102
crawfordjames@park.org,Whitemouth,Pink,35.564839205366624,12.415426385900805,36.74441600952628,5.031428813727011,1691.696877733302
lisagonzalez@nguyen.net,Ariasmouth,Yellow,36.91652423789706,11.540767362674723,36.31679370118863,2.982828442591509,1597.6761232295755
kingryan@gmail.com,North Robertoside,Blue,33.703070028544865,10.4226136983811,39.075571992554245,2.536907636439243,1480.1012269028813
wallacebenjamin@yahoo.com,Davidchester,Green,36.7305919852608,17.17374482211591,38.19623594292828,5.8847987915785716,1823.4961175403198
troy47@hotmail.com,Stewartshire,Orange,31.61419496380287,6.4668432759859895,37.83210112787298,4.864199810661353,1500.4531686021662
chapmankatherine@gmail.com,Port Davidville,Pink,33.43188364946747,10.983373843291487,38.346387898804096,3.9146958046451727,1566.7017617598585
michaelward@yahoo.com,Lake Allison,Green,30.87836171092823,11.535321100483419,36.83132955675808,3.9557073683309047,1465.3460462061291
kevinwhite@gmail.com,Taylorberg,Red,34.146668149492555,14.341087646138611,38.977750048744284,4.606286316957527,1618.3364168953901
timothy73@tate.net,Chambersfort,Pink,33.569487210491,11.870897052436788,35.28603784845614,5.8820666458972335,1691.3368826679473
mallorypark@hotmail.com,East Jenniferport,Red,28.09230644793781,12.863907228194089,37.275831178202225,2.3786585363875825,1376.659574280438
victorolson@yahoo.com,Loriborough,Orange,35.21921411376956,11.617615456434132,36.913520508296145,5.502818374108186,1677.92117924742
amaxwell@baker-caldwell.org,Jonathanside,Pink,34.71070004921516,16.187299266592724,36.48850900931742,5.827524289979312,1768.3565794412966
kdavis@nunez.com,South Brianland,Blue,31.888716673630157,13.290700557821769,37.200151288140944,6.451186798577846,1676.6186191694312
wparker@jackson.com,Clarkbury,Green,33.562435715632716,11.199317237671895,35.53980456885818,4.159649433462542,1527.0657789063184
tjimenez@gmail.com,West Ericfurt,Green,30.012516517847217,13.907456559151619,43.42294699485845,3.3424759190985722,1481.3849296046847
matthew78@gmail.com,Annafurt,Yellow,31.459558988713674,12.005178803685542,39.94870408891567,6.238998055864167,1653.3940199051187
donnayoung@hotmail.com,Port Kennethtown,Pink,36.33815886044936,16.153325996817724,39.929763117156675,6.4101200840628465,1850.1715470915206
parkerbetty@foster.com,Irwinport,Pink,30.6913070295967,15.202949699888016,38.580011411427115,2.6666798325361096,1485.7790066999994
johnsonroy@yahoo.com,New Olivia,Red,33.01909263513011,13.088779336908457,39.40232035884078,6.921036031186637,1694.4648862991012
dalejones@hotmail.com,North Evan,Pink,30.207277996848198,12.02653240881046,39.362016598028895,3.221789816811154,1450.8566212930912
hughesamanda@brewer.info,South Edward,Green,33.67589044024308,11.230011808376801,36.34242787996735,6.304005322768463,1670.4911404893696
ashley47@yahoo.com,Justinmouth,Pink,34.12549021061251,14.26417618536873,36.30246084164986,4.980834207183485,1714.9839439766995
garciachris@yahoo.com,Conradstad,Yellow,34.44826043292096,15.403751769521598,35.03720690176405,4.746964265687114,1697.0400902754955
edwardsmatthew@evans.net,Port Elizabethburgh,Yellow,33.9359680072454,11.916566484633362,38.77586825480105,3.065958858960134,1565.5380135523203
dcarpenter@gmail.com,Arthurborough,Green,35.85367108046127,13.398409190202946,32.76148159795039,5.489087718400317,1702.4775541210972
gordondaniel@gmail.com,Scottland,Green,31.89194345909172,13.510887374468517,37.98137517408807,5.754651813211084,1658.539458220992
eroach@yahoo.com,Lake Timothy,Green,30.88345100448288,14.28007065192174,36.17811498396976,4.150761392668164,1578.9325165749474
wgibson@le.biz,Rebeccachester,Pink,31.82565455768693,10.942943802335938,32.91262678683383,2.7641708285895197,1379.2209273606122
obailey@hotmail.com,South Kayla,Pink,30.307538367275228,13.387913343522898,37.698508181623644,1.7273363702474978,1426.623629164829
williamsdrew@yahoo.com,Williamfurt,Blue,33.157559384388634,16.987799810067237,36.32412728815888,5.841695367810021,1708.4893242560292
stephenstracy@gmail.com,West Tracy,Orange,32.720756705495006,12.69185826433274,38.019010409526935,2.6279608475944873,1523.7993689398377
jessica93@torres.org,Danaburgh,Orange,33.95507468399309,13.40727632643576,35.71213903503668,2.462448584636778,1523.8672297451635
williamsdavid@gmail.com,West Angela,Red,29.76751705486991,13.257582192798605,33.38875246759673,3.2069101145327896,1425.5178574585436
pparker@hotmail.com,Laurabury,Pink,32.97397525068219,13.607043246229626,36.61861785257885,5.145158295317289,1637.849846344098
jdaniel@bryant.com,Ramirezhaven,Blue,35.4289617306316,10.185107804230391,34.82675396579666,7.364056591498169,1754.5604394053157
walterstewart@morales.com,Washingtontown,Blue,34.14445889088926,16.595311042918897,32.34234064282895,4.062231033521273,1593.971156803465
nclark@yahoo.com,South Petertown,Yellow,29.20892824852642,12.699961237069296,39.12408874153735,3.262378475586657,1454.6505777924187
njones@torres-freeman.biz,East Blake,Pink,32.97658208703771,13.589251897863274,35.48228427200687,5.376375393240825,1596.4931808015272
